Rooms,Area,Bathrooms,Condition,Region,Price_Range
3,155.3,4,5,10,3
3,484.0,1,3,11,3
3,272.0,2,5,11,2
2,100.0,1,3,25,1
4,120.0,2,5,11,3
4,248.0,3,5,11,4
2,224.42,1,3,11,2
1,50.0,1,5,10,3
4,256.0,2,5,11,5
4,178.0,3,2,9,4
3,150.0,2,1,11,4
3,130.0,2,4,11,4
5,190.0,2,1,11,4
3,159.0,3,5,11,3
4,327.0,3,1,11,5
4,290.0,3,1,11,5
3,75.0,1,3,10,2
4,145.35,3,5,11,4
3,132.0,1,5,10,3
4,209.0,4,5,9,4
3,278.0,4,1,10,4
3,186.0,3,1,10,3
3,403.0,4,3,9,4
3,100.0,1,5,10,2
3,156.0,2,4,11,3
3,157.0,3,5,10,3
3,105.0,2,5,10,3
3,185.0,3,1,9,3
2,5.0,1,3,10,1
5,157.0,2,3,9,4
3,116.0,2,2,10,3
3,110.0,1,2,11,3
2,148.0,1,3,10,1
4,149.0,3,5,10,4
3,70.0,1,5,10,2
4,403.0,4,1,11,4
3,174.0,3,5,10,3
5,220.0,2,5,11,3
4,174.0,3,5,10,3
5,319.0,3,3,25,1
2,98.0,1,5,10,2
3,160.0,3,5,10,3
3,103.0,3,2,10,3
7,237.0,1,3,10,3
2,111.0,2,2,11,2
4,191.78,4,4,11,4
2,49.0,1,3,11,2
3,160.0,1,3,10,2
3,183.11,4,2,11,3
4,172.0,2,5,10,2
4,207.8,4,5,9,4
3,252.0,3,5,10,2
2,92.0,1,2,11,2
6,247.8,2,3,9,3
3,100.0,1,5,11,2
2,197.46,1,3,10,3
2,103.2,1,5,10,2
1,60.0,1,3,9,2
3,109.0,1,5,11,2
5,240.0,2,3,10,3
5,156.0,2,3,11,1
1,846.68,2,3,11,2
4,167.2,2,3,25,2
2,67.0,1,3,24,0
2,124.0,2,5,25,3
4,239.0,2,3,9,2
6,133.0,3,5,9,4
4,360.0,4,1,10,4
4,179.85,3,5,11,3
2,85.0,2,5,11,3
5,300.0,3,2,11,3
3,115.0,2,1,11,4
3,200.0,1,3,25,1
4,80.0,2,3,10,2
4,300.0,4,1,10,4
2,140.0,1,5,11,3
3,135.6,3,4,10,3
2,125.0,1,5,10,2
4,266.0,4,5,9,4
3,123.0,3,5,10,3
4,239.2,2,2,11,3
1,72.0,1,5,11,1
3,241.06,3,4,11,4
4,254.0,3,1,11,4
3,449.0,4,3,9,4
3,195.7,2,4,11,4
4,196.0,3,5,10,3
3,135.0,2,5,9,3
4,228.0,3,5,11,3
4,196.6,3,5,10,3
2,80.0,1,5,11,2
4,142.0,2,5,11,3
3,198.0,2,5,11,3
3,167.0,3,1,11,3
4,227.0,3,5,11,3
3,210.0,4,5,11,4
2,154.0,2,5,10,3
2,85.0,2,5,11,2
3,120.0,2,5,10,3
3,120.0,2,2,11,3
3,331.0,4,5,11,5
5,272.85,4,5,11,4
3,200.0,3,5,10,3
3,235.28,2,5,25,3
3,110.0,2,5,10,3
3,224.0,4,5,9,4
3,154.0,2,5,11,4
3,661.0,4,5,11,4
5,273.75,4,5,11,3
3,260.0,1,5,10,3
4,162.0,4,3,11,3
4,135.0,2,5,10,3
4,326.0,4,5,11,5
4,251.83,3,5,11,4
3,218.0,3,2,10,3
3,114.0,3,5,11,3
3,176.0,4,5,10,3
1,2849.0,1,3,10,1
4,165.0,2,5,11,3
3,320.0,2,2,10,3
3,162.0,1,3,10,2
4,228.3,3,4,11,4
3,95.0,2,1,10,3
3,79.1,1,5,11,3
6,403.95,4,5,12,5
3,190.0,4,5,10,3
4,177.1,2,3,10,3
4,200.0,4,1,10,4
6,168.5,1,3,10,1
2,226.0,1,5,10,3
6,300.0,4,5,10,3
4,187.02,3,2,9,4
4,297.0,3,4,9,4
4,180.0,2,3,9,4
5,170.0,4,2,11,3
5,370.0,3,5,11,5
4,302.0,4,5,10,4
3,149.0,3,5,10,3
3,227.0,1,5,11,2
6,180.0,2,5,9,4
3,102.0,2,5,10,3
4,193.0,2,5,11,3
3,210.95,4,5,9,3
4,314.0,4,5,10,3
4,338.0,4,5,11,4
0,80.75,3,2,11,3
3,235.0,2,5,25,2
4,177.8,3,4,11,3
3,440.0,4,1,11,3
4,450.0,4,1,9,4
4,119.0,1,2,11,3
2,63.0,1,5,10,2
4,162.0,4,1,11,3
3,161.0,3,5,10,3
4,190.0,3,5,10,3
2,80.0,2,2,11,3
4,449.85,4,3,9,4
4,134.36,4,1,11,3
3,243.7,3,4,11,3
3,449.85,4,5,9,4
3,344.0,3,1,11,4
4,191.78,4,1,11,4
3,86.0,1,5,10,2
4,178.0,4,2,11,4
5,236.0,2,5,11,2
3,190.69,2,5,25,2
3,140.0,1,5,11,2
3,210.0,3,5,11,3
4,230.0,4,5,11,3
3,230.85,3,4,11,3
3,229.85,3,4,11,3
4,580.0,4,5,9,4
3,300.0,3,4,11,3
4,186.0,4,1,11,3
3,145.0,2,4,11,3
3,155.0,3,5,9,3
3,120.0,1,3,10,2
5,460.0,4,5,9,3
5,157.0,2,3,9,4
2,130.0,3,1,11,3
4,161.0,1,3,11,3
4,195.0,4,5,10,4
6,852.0,4,5,10,4
4,285.7,3,4,11,5
4,252.4,3,4,11,5
4,350.25,3,4,11,5
3,272.0,1,5,10,3
4,200.0,4,5,10,3
2,130.0,2,1,11,3
3,101.0,2,5,10,3
3,379.0,4,5,10,3
3,379.0,4,5,10,3
4,240.0,2,1,11,3
3,177.0,3,4,11,3
4,288.2,3,4,10,3
3,130.0,1,3,11,1
4,274.0,3,5,10,3
3,188.0,2,5,9,3
4,174.0,3,5,11,4
3,213.0,3,5,11,3
3,246.95,3,4,11,3
8,237.0,3,5,11,2
4,240.0,3,5,10,3
3,225.0,3,1,11,4
4,208.0,3,5,11,3
3,196.0,3,4,10,3
4,189.01,4,4,11,4
1,61.0,1,2,10,2
3,195.28,3,4,10,3
3,195.4,3,4,10,3
3,273.0,2,5,11,3
6,250.0,4,5,10,3
3,210.0,3,5,9,4
3,171.0,3,1,10,3
3,208.0,4,1,10,4
3,171.0,3,1,10,3
4,208.0,4,5,11,3
4,285.0,3,5,11,4
3,120.8,2,4,10,3
4,116.0,3,2,10,3
2,245.0,1,3,11,1
3,150.0,2,1,11,3
3,155.0,3,5,9,3
5,174.0,2,5,10,3
3,182.0,3,4,11,3
5,250.0,2,5,11,3
2,126.0,1,3,11,1
3,92.0,2,5,10,2
4,177.84,3,1,11,3
4,430.0,4,5,9,5
4,220.0,1,5,10,5
8,564.0,1,5,10,4
4,417.0,4,5,10,3
3,200.0,3,4,10,3
3,429.0,3,4,11,3
3,180.0,2,5,11,3
4,250.0,3,5,10,3
1,83.0,1,3,10,1
3,124.75,3,5,10,3
6,277.0,4,5,24,4
4,298.5,1,5,11,2
6,349.21,4,5,11,4
5,222.0,2,5,11,4
3,170.0,2,4,11,3
3,346.58,3,1,10,3
3,143.0,3,5,10,3
3,300.0,3,1,10,3
3,185.0,3,1,10,3
3,480.0,3,1,10,3
3,194.0,3,4,10,3
4,167.85,4,5,11,3
3,560.0,1,3,10,3
3,200.0,2,5,9,4
2,86.0,4,5,24,2
3,275.0,3,4,11,3
3,130.0,2,1,11,3
3,312.0,4,1,10,4
3,312.0,4,1,10,4
4,220.0,4,5,10,5
4,136.49,2,5,10,3
4,180.0,4,4,10,3
4,243.75,4,4,11,5
3,134.7,3,1,11,3
3,178.0,3,2,10,3
5,172.0,4,5,10,3
3,131.15,2,5,10,3
4,144.0,2,5,10,2
4,710.0,4,5,9,5
4,250.0,2,5,11,3
4,250.0,4,5,10,4
3,258.0,3,5,10,3
3,250.0,4,4,10,4
4,240.0,4,5,11,4
2,230.0,3,5,11,3
3,197.85,3,1,11,3
3,249.0,4,1,10,3
3,184.0,2,3,11,1
4,275.8,3,1,11,4
4,253.0,2,3,11,2
4,252.0,4,4,10,4
5,400.0,3,4,11,2
4,177.0,3,1,11,3
3,380.0,3,5,10,4
4,280.0,2,5,11,4
3,228.0,3,1,10,4
4,171.0,3,5,11,3
4,440.0,2,5,24,3
3,276.4,2,5,11,4
3,400.0,2,3,26,1
3,110.0,2,5,11,1
4,351.0,4,1,11,5
4,325.0,4,4,11,5
3,120.4,2,4,11,3
4,200.0,3,4,11,3
4,280.0,4,4,10,4
5,500.0,1,5,11,3
5,250.0,3,5,11,3
2,160.0,2,2,11,4
4,152.34,3,2,11,3
4,250.0,3,4,11,4
6,117.0,3,5,25,3
5,300.0,4,5,11,4
4,252.0,4,1,10,4
2,79.0,2,5,11,3
3,126.0,2,1,10,3
3,87.0,2,5,11,2
6,527.5,2,3,11,2
6,200.0,4,5,10,4
2,79.1,2,5,11,3
3,216.0,2,5,10,3
5,292.0,1,3,10,2
5,292.0,1,3,10,1
3,153.55,2,5,11,3
3,165.0,2,5,11,3
3,183.11,2,5,11,3
3,161.0,1,3,12,2
3,100.6,1,5,25,2
3,148.06,3,4,11,3
4,146.2,3,5,11,3
4,163.12,2,5,11,2
3,72.5,2,5,11,3
5,200.0,4,3,10,3
4,207.0,3,1,10,4
4,302.0,4,1,10,4
4,177.0,3,4,10,4
3,204.0,4,4,9,4
4,156.0,3,2,9,5
5,340.0,4,5,10,3
3,160.65,2,4,11,2
3,228.0,3,1,10,4
5,133.0,2,3,9,4
4,261.0,4,4,9,4
3,219.0,2,1,10,4
3,102.0,1,2,11,2
2,80.0,1,2,10,2
4,150.0,4,1,10,4
3,140.0,3,4,11,2
2,111.0,1,5,11,2
3,183.0,4,2,11,3
3,331.0,2,5,11,3
3,170.0,2,4,11,3
3,150.0,3,1,24,3
3,381.0,3,1,10,4
3,175.0,3,2,10,3
4,251.8,3,4,11,4
4,255.0,4,5,11,4
3,160.0,1,1,10,3
3,300.0,3,1,10,4
5,315.0,2,5,11,4
3,125.0,3,5,10,3
4,261.0,4,4,9,4
3,176.0,3,5,11,3
3,148.0,2,4,11,4
4,319.0,2,5,11,3
5,108.0,2,2,10,3
6,300.0,2,5,11,3
5,203.0,4,5,10,4
4,285.0,4,4,11,5
3,83.0,1,4,10,2
4,231.0,2,5,11,2
5,232.5,3,5,11,3
4,230.0,3,5,9,4
3,469.0,3,5,10,4
4,330.0,4,5,10,4
4,251.0,4,1,10,4
5,273.0,3,5,11,3
4,175.0,2,5,11,2
3,410.0,3,5,9,4
4,134.0,3,3,10,2
3,137.0,3,1,11,3
6,404.0,4,5,11,3
4,228.3,3,1,11,4
2,300.0,1,3,10,1
4,192.0,2,4,11,4
3,172.0,1,5,10,2
3,305.0,3,1,10,4
4,215.0,3,1,11,4
3,180.0,4,5,10,4
4,268.0,4,2,10,3
3,139.0,3,1,10,3
6,380.0,4,5,9,4
3,143.0,3,1,10,3
3,146.0,3,1,10,3
3,149.0,3,1,10,3
3,139.0,3,1,10,3
3,210.0,2,5,11,3
2,116.0,1,2,10,3
3,171.2,3,5,11,3
3,192.0,3,5,10,3
7,912.0,4,5,10,4
3,134.0,4,2,9,3
3,189.0,2,1,10,3
3,309.0,3,5,9,3
4,170.0,3,5,11,3
4,181.0,3,5,11,3
3,192.35,3,5,10,3
3,210.0,3,2,9,3
4,213.0,2,5,9,5
3,156.0,3,2,10,3
4,284.0,3,2,10,3
8,316.0,4,3,10,4
3,220.0,4,4,10,3
3,230.0,3,1,11,3
3,440.0,4,5,10,4
6,298.0,4,5,10,4
4,190.0,3,5,11,4
6,405.0,4,5,11,4
3,80.0,2,3,11,2
3,200.0,3,5,10,3
3,220.0,2,1,11,4
3,145.0,3,4,11,3
4,257.0,3,5,10,3
4,180.0,3,4,11,4
4,247.0,3,5,11,3
3,265.0,2,5,10,3
2,95.0,2,4,10,3
5,284.0,3,5,24,4
5,267.0,4,5,10,5
2,140.0,3,4,11,2
3,137.0,1,5,10,1
3,180.0,2,4,10,3
2,180.0,2,3,11,3
3,158.91,3,4,10,3
4,249.0,4,2,11,3
3,195.5,3,5,10,3
2,200.0,2,5,10,3
3,240.0,3,1,10,4
2,79.1,1,5,11,3
3,140.0,4,5,10,3
4,197.0,4,5,10,4
2,102.0,1,0,10,2
4,480.0,4,2,10,4
4,282.8,4,5,11,4
5,220.0,3,5,11,3
3,130.0,3,5,9,2
5,200.0,2,5,10,3
4,220.0,4,5,11,3
4,161.19,4,1,11,3
4,170.0,4,4,10,4
3,160.0,4,4,10,4
3,87.0,2,5,10,2
6,2200.0,2,3,10,4
3,328.0,4,5,10,4
3,166.0,3,4,10,4
3,155.0,3,4,10,4
2,130.72,3,1,11,3
5,254.0,3,5,10,3
4,450.0,4,5,9,4
3,283.0,1,5,25,3
4,150.0,1,3,11,1
3,96.0,1,5,11,1
4,157.5,3,5,11,4
4,200.0,4,4,11,4
2,175.0,2,2,25,3
3,177.0,2,1,11,3
3,138.0,3,1,10,3
4,235.0,3,5,10,3
3,150.0,3,1,11,3
3,118.42,3,2,10,3
4,177.0,3,4,10,4
4,305.0,3,5,9,4
2,98.0,1,3,10,1
3,310.0,1,3,10,1
3,181.0,3,4,10,3
2,46.0,1,5,11,2
3,236.0,2,2,25,4
5,368.0,4,5,10,4
3,177.0,2,1,11,3
8,270.0,2,5,10,4
3,130.0,2,2,11,3
8,763.0,3,3,10,3
4,273.0,4,1,11,3
5,312.0,1,3,10,3
3,140.0,1,3,11,2
4,308.0,1,3,11,3
3,144.0,3,4,11,3
5,218.0,3,5,11,3
4,255.0,4,2,11,4
3,150.0,1,2,11,2
5,276.0,4,4,11,4
3,174.0,2,5,11,3
4,192.0,3,4,11,4
4,74.7,1,5,25,2
3,144.0,3,1,11,3
3,190.77,3,4,11,3
3,175.5,3,1,11,4
3,79.0,1,5,11,1
3,83.0,2,2,10,3
2,121.0,1,3,11,2
4,150.0,3,5,11,3
3,167.5,3,1,10,4
4,87.0,2,5,11,3
3,180.0,2,1,10,4
3,159.0,3,1,10,3
3,210.0,3,1,10,3
4,283.26,4,1,11,4
4,250.0,3,1,11,4
4,243.75,4,1,11,5
3,231.0,3,4,10,3
3,168.0,3,5,10,3
3,200.0,2,3,11,2
4,225.0,3,1,11,4
4,330.0,4,1,11,5
3,127.0,2,2,10,3
3,215.0,4,5,10,4
5,120.0,2,3,11,4
4,149.7,2,5,10,3
4,150.0,1,3,11,3
3,244.0,3,5,10,3
3,188.1,4,5,10,4
1,80.0,1,3,10,2
3,200.0,2,5,11,3
3,244.23,2,5,10,3
3,116.21,2,1,10,3
3,111.87,2,1,10,3
5,190.0,3,5,11,4
4,182.81,3,5,11,3
4,450.0,4,5,11,4
3,287.0,3,4,11,4
4,179.0,3,5,10,3
3,160.0,2,4,11,3
3,275.0,3,1,10,3
3,280.0,2,1,25,3
3,248.0,3,5,11,3
3,246.3,2,4,11,3
4,210.0,3,5,11,3
4,210.0,3,5,11,3
3,181.0,3,5,11,3
4,176.0,3,5,11,3
3,254.0,4,5,10,4
4,267.0,3,5,11,3
3,126.6,3,4,11,3
4,220.0,3,5,11,3
4,309.0,4,5,11,3
5,964.0,4,5,11,5
2,85.0,1,3,11,2
4,172.95,2,5,10,3
3,160.0,3,5,10,3
5,250.0,4,5,10,4
4,232.0,2,5,11,3
5,244.0,3,5,10,3
3,212.0,3,5,10,4
3,155.0,2,1,11,3
7,220.0,4,5,11,3
4,450.0,3,5,11,3
3,104.0,2,4,12,3
4,250.0,3,4,11,3
3,120.0,1,3,11,2
4,177.84,3,1,11,3
3,300.0,4,2,10,3
3,158.0,3,5,10,3
0,170.0,1,0,10,3
3,84.0,1,0,10,2
2,117.5,1,5,10,3
2,127.4,2,5,10,3
6,200.0,3,5,11,2
4,200.0,2,5,26,2
4,442.0,3,5,11,4
4,182.0,3,5,11,3
7,470.0,1,5,11,5
5,144.0,3,5,11,3
5,261.0,3,5,11,4
3,230.0,1,5,11,3
4,185.0,3,5,10,4
0,800.0,4,5,10,5
3,52.0,1,3,10,3
3,213.0,2,5,11,3
3,111.0,1,3,9,3
5,180.0,4,3,10,3
3,716.0,3,5,10,3
5,310.0,4,5,11,3
2,163.0,1,3,11,1
4,462.55,4,5,11,4
4,190.0,3,5,11,4
3,187.0,3,5,10,3
3,290.7,1,3,10,3
6,220.0,4,3,11,2
4,212.0,4,5,11,4
3,90.0,2,2,11,3
3,190.0,2,5,11,3
4,162.0,3,5,11,3
3,95.0,2,2,24,3
2,114.75,1,5,11,3
3,121.0,1,3,11,2
3,75.0,1,2,11,3
1,123.0,1,3,10,1
3,170.0,2,5,11,3
3,157.0,3,1,11,3
3,229.0,4,5,10,3
6,876.76,3,2,11,3
5,200.0,3,5,11,3
3,175.0,3,1,10,4
3,75.0,1,5,11,2
3,180.0,1,1,11,3
4,90.0,2,3,11,2
4,386.0,3,1,11,5
4,294.0,3,1,11,5
4,276.15,3,1,11,5
4,237.83,3,1,11,4
4,292.9,3,1,11,5
3,100.95,1,5,11,3
3,144.0,2,5,11,3
4,106.0,1,5,11,2
1,81.95,1,5,11,1
4,406.0,4,5,10,4
3,237.0,2,4,10,4
2,86.86,1,5,11,3
5,996.0,3,3,10,3
4,131.0,4,1,11,3
4,243.0,4,5,10,3
3,87.0,1,5,10,3
3,203.0,2,1,9,3
2,186.86,3,1,11,3
3,143.0,3,4,10,3
3,139.0,3,4,10,3
4,215.0,3,4,10,3
9,538.0,3,5,9,4
4,235.0,3,1,11,4
3,240.0,3,1,10,3
3,240.0,3,1,10,3
5,508.0,4,5,10,4
5,227.0,3,5,24,4
4,240.0,2,3,9,2
3,173.0,1,5,11,3
5,280.0,2,5,11,3
4,180.0,2,4,11,3
2,79.0,2,5,11,3
3,100.0,2,1,11,3
4,351.0,4,3,10,3
4,249.0,4,5,11,3
2,75.9,2,5,11,3
2,84.27,1,3,25,1
3,220.0,3,5,11,3
3,142.0,3,2,9,3
3,79.0,2,5,11,3
5,505.0,4,5,11,4
4,352.0,4,5,11,4
4,252.0,3,1,11,2
4,211.0,4,1,11,3
2,95.0,1,4,10,2
3,73.0,1,5,10,2
2,32.0,1,2,11,2
3,94.0,1,3,10,1
4,347.0,4,5,9,4
4,125.0,1,5,10,3
4,218.0,2,1,11,4
3,87.0,1,5,10,2
3,140.4,3,5,10,3
3,85.0,2,2,11,3
3,87.0,1,5,10,2
3,160.0,4,5,10,3
2,109.0,1,5,11,3
3,103.0,1,5,10,3
2,95.0,1,1,10,3
2,60.0,1,1,10,2
2,93.0,1,1,10,3
3,95.0,2,1,10,2
3,402.0,2,5,10,3
2,109.0,1,5,11,3
3,215.3,4,5,9,4
3,173.2,2,5,10,3
3,175.5,4,5,10,3
4,182.0,3,5,10,4
3,202.3,1,5,11,3
4,180.0,1,3,11,2
4,224.0,4,5,11,3
2,187.34,3,4,10,3
2,188.85,3,4,10,3
2,187.81,3,4,10,3
2,71.0,1,2,11,1
3,200.71,2,5,11,3
3,364.0,2,5,10,4
2,150.0,2,1,10,3
3,86.0,1,5,11,3
3,138.0,1,5,10,3
2,160.0,1,3,10,2
3,1850.0,1,3,9,3
3,128.0,2,5,11,3
5,379.0,4,1,11,3
3,306.0,3,5,11,4
3,238.06,4,1,11,3
3,155.0,3,1,10,4
4,161.0,4,4,11,3
3,120.0,1,3,9,2
2,20.0,1,0,10,2
3,300.0,2,4,10,3
4,360.0,3,1,11,3
3,244.0,1,1,10,3
3,340.0,1,3,10,2
3,263.0,2,4,10,3
3,263.0,2,4,10,3
1,742.0,1,5,24,2
3,209.0,3,1,11,3
3,250.0,4,4,10,4
3,1850.0,2,3,10,2
4,178.0,3,5,11,3
3,190.0,3,1,11,4
3,600.0,4,2,9,4
3,155.0,3,5,10,3
4,180.0,2,5,11,3
2,93.0,1,0,10,2
3,125.0,2,5,11,3
3,260.0,4,5,10,3
0,41.0,1,3,11,1
1,60.0,1,3,9,3
3,138.1,2,4,10,3
3,138.1,2,4,10,3
4,265.0,4,4,11,4
3,188.0,3,4,11,3
3,144.9,2,1,11,3
3,157.0,3,1,10,3
3,160.0,2,1,11,4
2,145.0,3,2,11,3
3,230.0,3,5,10,3
6,144.0,2,5,10,3
4,202.0,1,3,25,2
4,192.45,3,5,10,3
5,207.0,3,5,11,4
3,157.0,3,1,10,3
5,227.25,4,5,11,4
3,145.0,3,5,10,3
4,246.0,3,5,11,3
4,316.0,3,5,11,4
3,2100.0,2,5,10,3
3,156.0,3,2,11,3
5,105.0,1,5,10,3
4,235.0,3,5,11,4
3,150.0,2,3,11,1
5,233.0,4,5,10,3
5,230.0,1,5,11,2
2,50.0,1,5,25,1
0,48.0,1,3,10,1
3,98.0,3,2,10,3
3,290.87,3,4,10,3
3,325.21,3,4,10,3
3,188.0,3,5,10,4
3,800.0,3,4,11,4
2,146.0,3,5,11,3
5,518.0,4,1,10,4
3,126.0,2,2,10,2
4,100.0,1,3,11,3
4,274.0,2,4,10,4
2,120.0,1,5,11,1
5,360.0,2,5,10,3
7,200.0,4,5,11,3
5,236.0,4,4,10,4
5,400.0,4,5,11,3
5,283.0,2,3,9,3
3,109.0,1,5,11,3
4,167.85,3,5,11,3
5,590.0,4,5,11,5
2,2300.0,1,3,11,2
2,92.0,1,5,11,1
4,440.0,2,5,24,3
4,254.0,3,1,10,4
3,296.3,2,5,11,4
4,325.0,2,5,11,3
4,250.0,3,5,11,4
4,228.0,4,4,11,4
4,177.84,3,4,11,3
8,541.0,3,3,24,2
4,294.0,3,4,11,5
3,90.0,1,5,11,2
5,237.0,3,5,11,3
2,78.0,1,5,11,1
3,136.0,1,5,11,2
4,55.0,1,5,11,1
5,131.0,1,5,11,2
5,112.0,3,5,11,3
4,254.0,2,5,11,3
4,110.0,2,5,11,3
4,120.0,1,3,10,1
3,180.0,1,3,11,1
3,188.0,3,4,10,3
3,131.0,2,0,11,2
2,50.0,1,2,10,3
4,290.0,3,4,11,5
3,278.0,2,5,10,3
3,91.0,3,5,11,3
4,283.2,4,4,11,4
3,225.0,4,1,11,4
4,283.2,4,4,11,4
3,161.5,3,4,11,4
4,161.5,4,4,11,4
3,247.0,3,4,11,3
3,238.0,4,4,11,3
3,190.0,2,4,11,3
4,150.0,1,5,11,3
2,37.0,1,2,11,1
3,168.0,2,2,10,3
3,320.0,3,1,10,4
4,238.0,3,4,11,4
3,156.0,3,1,10,3
3,156.0,3,1,10,3
3,156.0,3,1,10,3
4,175.0,3,1,10,3
3,196.0,3,4,10,3
3,146.2,3,4,10,3
3,149.0,3,4,10,3
3,143.5,3,4,10,3
4,240.0,4,1,9,4
4,322.0,4,1,9,4
4,240.0,3,1,9,4
3,155.0,3,4,11,3
4,243.75,4,4,11,5
2,120.0,2,0,10,1
3,69.22,1,3,11,2
2,137.0,2,5,25,2
3,170.0,3,4,10,3
3,210.0,3,1,9,3
3,200.0,3,1,10,3
3,191.0,3,1,10,3
3,220.0,4,1,10,3
2,100.0,2,3,10,1
3,341.0,3,4,10,3
3,320.0,3,1,11,4
3,173.0,3,1,10,3
4,177.84,3,4,11,3
4,200.0,4,4,10,3
4,273.8,4,4,10,4
3,190.0,3,4,11,3
2,67.75,2,5,25,2
3,215.0,4,5,10,3
1,97.6,2,5,11,1
4,244.5,3,5,10,3
3,338.45,2,5,11,3
3,360.0,3,5,11,3
3,215.0,3,5,10,4
3,98.5,2,4,11,3
4,195.52,3,5,11,3
3,232.09,3,1,11,3
2,165.0,1,5,11,1
4,160.0,1,5,11,2
6,265.0,3,3,10,3
4,240.0,3,5,11,3
2,67.4,1,3,10,1
3,180.0,3,1,10,4
4,220.0,3,4,11,4
3,171.36,3,5,11,3
5,288.0,4,5,11,3
3,238.0,3,4,11,4
4,220.0,3,1,11,4
4,215.0,4,4,11,4
3,180.0,3,4,11,3
4,240.0,4,4,11,4
4,196.0,2,3,10,3
3,239.0,2,4,11,3
3,145.0,3,1,10,3
3,190.0,3,2,11,3
3,300.0,3,1,9,3
3,310.0,4,4,11,4
3,350.0,4,4,11,5
4,243.75,4,4,11,5
4,199.74,4,4,11,5
3,127.0,3,3,9,2
3,144.0,3,1,10,3
3,253.0,3,4,10,4
3,102.0,1,3,10,1
2,88.0,1,3,25,1
4,243.75,4,1,11,5
4,150.0,3,4,10,3
3,181.0,2,4,10,3
3,119.0,2,4,10,3
4,222.0,3,4,11,3
3,131.3,3,4,11,3
4,118.5,2,2,11,2
3,249.0,3,4,11,3
8,342.0,3,5,10,3
4,137.0,1,5,11,1
4,200.0,3,5,11,3
4,330.0,4,4,11,5
3,194.0,3,4,10,3
3,170.0,3,1,11,3
3,150.0,3,2,11,3
3,153.0,2,4,11,3
3,160.0,1,3,11,2
4,209.0,3,4,11,3
3,134.0,2,1,11,3
3,134.0,2,3,10,3
3,70.0,1,2,10,3
3,266.0,2,5,11,3
2,62.7,1,5,24,2
3,62.7,1,5,24,2
3,162.9,2,4,10,3
4,307.0,3,5,26,3
3,200.0,3,1,10,4
3,241.2,3,4,10,3
3,241.2,3,4,10,3
3,241.2,3,4,10,3
4,177.0,3,4,11,3
4,228.3,3,4,11,4
3,167.7,2,5,10,4
3,198.0,1,5,11,2
3,211.0,2,5,9,4
3,211.0,3,1,10,4
3,380.0,4,2,11,3
3,124.0,2,4,10,3
4,183.0,2,5,10,3
3,91.0,1,5,11,2
4,196.0,3,1,11,3
3,194.0,3,4,10,3
3,194.0,3,4,10,3
2,68.0,1,5,11,1
3,120.0,1,5,9,2
3,157.0,1,5,11,1
4,120.0,1,5,24,3
2,120.0,3,1,11,3
4,300.0,4,4,10,4
3,155.0,3,4,10,3
2,39.6,1,5,11,1
3,60.0,1,3,11,1
3,106.0,1,3,9,2
3,162.0,1,5,10,2
3,900.0,1,5,11,2
3,200.0,3,4,10,3
3,84.0,1,2,10,3
3,130.0,1,2,25,2
3,370.0,1,3,11,1
5,180.0,2,5,10,4
6,900.0,3,5,10,4
4,217.0,4,2,11,3
3,168.0,3,5,10,3
5,191.0,2,3,11,2
1,25.5,1,5,10,2
2,70.0,2,5,11,1
3,108.0,2,3,10,2
3,225.73,2,4,11,3
4,137.25,2,5,11,1
4,160.8,3,5,10,3
3,84.0,1,3,10,2
5,400.0,2,5,10,4
2,58.0,1,3,24,0
4,500.0,3,5,11,3
3,183.0,2,5,11,3
3,96.0,1,5,11,2
5,500.0,4,5,11,2
3,194.0,1,5,11,2
3,194.0,2,5,11,1
4,128.0,1,5,11,2
4,60.0,1,5,11,1
4,215.0,2,5,11,2
3,100.0,1,5,11,2
7,226.0,2,5,11,2
3,58.0,1,5,11,2
3,71.0,1,5,11,2
3,88.0,2,2,11,2
5,40.0,1,5,26,1
2,81.0,1,5,11,1
3,170.0,3,4,11,3
3,286.0,3,5,11,3
3,130.0,2,5,11,3
2,140.0,1,5,10,2
3,1656.0,1,3,11,1
3,180.0,3,1,10,4
2,79.0,1,5,11,2
3,149.1,3,2,10,4
3,113.0,1,3,11,1
3,145.0,3,4,11,3
3,176.0,3,4,10,3
3,244.0,3,2,10,3
3,155.0,2,4,11,3
4,214.0,3,2,11,4
2,130.0,2,3,10,2
3,520.0,2,1,9,3
2,124.0,1,0,25,1
3,158.0,3,1,10,3
3,158.0,3,5,10,3
3,177.0,3,4,11,3
2,88.0,3,4,11,2
3,108.15,1,5,11,2
3,146.0,2,3,10,2
2,80.0,1,5,11,1
2,68.0,1,5,11,1
2,133.0,1,3,11,1
3,137.25,2,5,11,1
4,254.0,3,1,10,4
4,253.0,3,5,11,2
5,512.0,4,5,10,4
4,239.0,1,5,11,3
5,53.0,1,5,11,1
3,360.0,4,2,11,3
2,70.0,1,2,10,2
3,170.0,2,4,11,3
1,150.0,1,3,11,2
4,200.0,2,5,11,3
3,96.0,1,5,11,2
3,209.0,1,3,25,2
3,219.0,1,3,25,2
2,119.0,1,5,11,2
4,230.0,3,4,11,4
3,135.0,2,1,11,3
3,112.0,2,5,11,3
4,156.88,3,5,11,3
4,265.0,3,5,25,4
3,135.0,3,1,10,3
3,130.0,2,4,10,3
3,130.0,2,4,10,3
